;src;dst;cost;energy;travel_time;waiting_time;delta_time;line_i;line_j;idx_src;idx_dst;c_stand;energy_stand;t_e;n_e;t_s;n_s;rg_id;rg
0;o_D0;n_T0;60.0;4725.0;15;0;15;0;410;0;4;0.5172413793103449;0.04725;0.0;n601;241.0;n3300440;1.0;1.0
1;o_D1;n_T0;52.0;4095.0;13;0;13;0;410;2;4;0.4482758620689655;0.04095;0.0;n601b;241.0;n3300440;1.0;1.0
2;o_D0;n_T1;84.0;6615.0;21;0;21;0;411;0;5;0.7241379310344828;0.06615;0.0;n601;245.0;n601b;1.0;2.0
3;o_D1;n_T1;0.0;0.0;0;0;0;0;411;2;5;0.0;0.0;0.0;n601b;245.0;n601b;1.0;2.0
4;o_D0;n_T2;60.0;4725.0;15;0;15;0;410;0;6;0.5172413793103449;0.04725;0.0;n601;249.0;n3300440;2.0;3.0
5;o_D1;n_T2;52.0;4095.0;13;0;13;0;410;2;6;0.4482758620689655;0.04095;0.0;n601b;249.0;n3300440;2.0;3.0
6;o_D0;n_T3;84.0;6615.0;21;0;21;0;411;0;7;0.7241379310344828;0.06615;0.0;n601;253.0;n601b;2.0;4.0
7;o_D1;n_T3;0.0;0.0;0;0;0;0;411;2;7;0.0;0.0;0.0;n601b;253.0;n601b;2.0;4.0
8;o_D0;n_T4;60.0;4725.0;15;0;15;0;410;0;8;0.5172413793103449;0.04725;0.0;n601;257.0;n3300440;3.0;5.0
9;o_D1;n_T4;52.0;4095.0;13;0;13;0;410;2;8;0.4482758620689655;0.04095;0.0;n601b;257.0;n3300440;3.0;5.0
10;o_D0;n_T5;84.0;6615.0;21;0;21;0;411;0;9;0.7241379310344828;0.06615;0.0;n601;261.0;n601b;3.0;6.0
11;o_D1;n_T5;0.0;0.0;0;0;0;0;411;2;9;0.0;0.0;0.0;n601b;261.0;n601b;3.0;6.0
12;o_D0;n_T6;60.0;4725.0;15;0;15;0;410;0;10;0.5172413793103449;0.04725;0.0;n601;265.0;n3300440;4.0;7.0
13;o_D1;n_T6;52.0;4095.0;13;0;13;0;410;2;10;0.4482758620689655;0.04095;0.0;n601b;265.0;n3300440;4.0;7.0
14;o_D0;n_T7;84.0;6615.0;21;0;21;0;411;0;11;0.7241379310344828;0.06615;0.0;n601;269.0;n601b;4.0;8.0
15;o_D1;n_T7;0.0;0.0;0;0;0;0;411;2;11;0.0;0.0;0.0;n601b;269.0;n601b;4.0;8.0
16;o_D0;n_T8;60.0;4725.0;15;0;15;0;410;0;12;0.5172413793103449;0.04725;0.0;n601;273.0;n3300440;5.0;9.0
17;o_D1;n_T8;52.0;4095.0;13;0;13;0;410;2;12;0.4482758620689655;0.04095;0.0;n601b;273.0;n3300440;5.0;9.0
18;w_H0_P0;n_T8;0.0;0.0;0;0;3;0;410;842;12;0.0;0.0;270.0;n3300440;273.0;n3300440;1.0;1.0
19;w_H1_P0;n_T8;0.0;0.0;0;0;3;0;410;1006;12;0.0;0.0;270.0;n3300440;273.0;n3300440;1.0;1.0
20;o_D0;n_T9;84.0;6615.0;21;0;21;0;411;0;13;0.7241379310344828;0.06615;0.0;n601;277.0;n601b;5.0;10.0
21;n_T0;n_T9;10.0;7395.0;0;5;5;410;411;4;13;0.08620689655172414;0.07395;272.0;n601b;277.0;n601b;1.0;1.0
22;o_D1;n_T9;0.0;0.0;0;0;0;0;411;2;13;0.0;0.0;0.0;n601b;277.0;n601b;5.0;10.0
23;o_D0;n_T10;60.0;4725.0;15;0;15;0;410;0;14;0.5172413793103449;0.04725;0.0;n601;281.0;n3300440;6.0;11.0
24;o_D1;n_T10;52.0;4095.0;13;0;13;0;410;2;14;0.4482758620689655;0.04095;0.0;n601b;281.0;n3300440;6.0;11.0
25;n_T1;n_T10;10.0;7395.0;0;5;5;411;410;5;14;0.08620689655172414;0.07395;276.0;n3300440;281.0;n3300440;1.0;1.0
26;w_H0_P0;n_T10;0.0;0.0;0;0;11;0;410;842;14;0.0;0.0;270.0;n3300440;281.0;n3300440;2.0;2.0
27;w_H1_P0;n_T10;0.0;0.0;0;0;11;0;410;1006;14;0.0;0.0;270.0;n3300440;281.0;n3300440;2.0;2.0
28;o_D0;n_T11;84.0;6615.0;21;0;21;0;411;0;15;0.7241379310344828;0.06615;0.0;n601;285.0;n601b;6.0;12.0
29;n_T0;n_T11;26.0;7395.0;0;13;13;410;411;4;15;0.22413793103448276;0.07395;272.0;n601b;285.0;n601b;2.0;2.0
30;o_D1;n_T11;0.0;0.0;0;0;0;0;411;2;15;0.0;0.0;0.0;n601b;285.0;n601b;6.0;12.0
31;n_T2;n_T11;10.0;7395.0;0;5;5;410;411;6;15;0.08620689655172414;0.07395;280.0;n601b;285.0;n601b;1.0;1.0
32;w_H0_P0;n_T11;52.0;4095.0;13;0;15;0;411;842;15;0.4482758620689655;0.04095;270.0;n3300440;285.0;n601b;1.0;3.0
33;w_H1_P0;n_T11;52.0;4095.0;13;0;15;0;411;1006;15;0.4482758620689655;0.04095;270.0;n3300440;285.0;n601b;1.0;3.0
34;o_D0;n_T12;60.0;4725.0;15;0;15;0;410;0;16;0.5172413793103449;0.04725;0.0;n601;289.0;n3300440;7.0;13.0
35;n_T0;n_T12;60.0;11490.0;13;4;17;410;410;4;16;0.5172413793103449;0.1149;272.0;n601b;289.0;n3300440;2.0;3.0
36;o_D1;n_T12;52.0;4095.0;13;0;13;0;410;2;16;0.4482758620689655;0.04095;0.0;n601b;289.0;n3300440;7.0;13.0
37;n_T1;n_T12;26.0;7395.0;0;13;13;411;410;5;16;0.22413793103448276;0.07395;276.0;n3300440;289.0;n3300440;3.0;3.0
38;n_T3;n_T12;10.0;7395.0;0;5;5;411;410;7;16;0.08620689655172414;0.07395;284.0;n3300440;289.0;n3300440;2.0;2.0
39;w_H0_P1;n_T12;0.0;0.0;0;0;4;0;410;844;16;0.0;0.0;285.0;n3300440;289.0;n3300440;1.0;1.0
40;w_H1_P1;n_T12;0.0;0.0;0;0;4;0;410;1008;16;0.0;0.0;285.0;n3300440;289.0;n3300440;1.0;1.0
41;o_D0;n_T13;84.0;6615.0;21;0;21;0;411;0;17;0.7241379310344828;0.06615;0.0;n601;293.0;n601b;7.0;14.0
42;n_T0;n_T13;42.0;7395.0;0;21;21;410;411;4;17;0.3620689655172414;0.07395;272.0;n601b;293.0;n601b;3.0;4.0
43;o_D1;n_T13;0.0;0.0;0;0;0;0;411;2;17;0.0;0.0;0.0;n601b;293.0;n601b;7.0;14.0
44;n_T1;n_T13;60.0;11490.0;13;4;17;411;411;5;17;0.5172413793103449;0.1149;276.0;n3300440;293.0;n601b;1.0;4.0
45;n_T2;n_T13;26.0;7395.0;0;13;13;410;411;6;17;0.22413793103448276;0.07395;280.0;n601b;293.0;n601b;2.0;2.0
46;n_T4;n_T13;10.0;7395.0;0;5;5;410;411;8;17;0.08620689655172414;0.07395;288.0;n601b;293.0;n601b;1.0;1.0
47;w_H0_P0;n_T13;52.0;4095.0;13;0;23;0;411;842;17;0.4482758620689655;0.04095;270.0;n3300440;293.0;n601b;2.0;4.0
48;w_H1_P0;n_T13;52.0;4095.0;13;0;23;0;411;1006;17;0.4482758620689655;0.04095;270.0;n3300440;293.0;n601b;2.0;4.0
49;o_D0;n_T14;60.0;4725.0;15;0;15;0;410;0;18;0.5172413793103449;0.04725;0.0;n601;297.0;n3300440;8.0;15.0
