;name;t_s;t_e;n_s;n_e;type;o;k;n;w;c;d;s_n601;s_n601b;s_n3300440;s_n3400167;e_n601;e_n601b;e_n3300440;e_n3400167;nb_dep_10;nb_dep_id_10;nb_fin_10;nb_fin_id_10;pi_value;class
0;o_D0;0.0;0.0;n601;n601;o;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.0;0
1;k_D0;1485.0;1485.0;n601;n601;k;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.0;0
2;o_D1;0.0;0.0;n601b;n601b;o;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.0;0
3;k_D1;1485.0;1485.0;n601b;n601b;k;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.0;0
4;n_T0;242.0;273.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;52.0;1
5;n_T1;247.0;278.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;-52.0;0
6;n_T2;252.0;283.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;52.0;1
7;n_T3;257.0;288.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;-52.0;0
8;n_T4;262.0;293.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;52.0;1
9;n_T5;267.0;298.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;-52.0;0
10;n_T6;272.0;303.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;52.0;1
11;n_T7;277.0;308.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;-52.0;0
12;n_T8;282.0;313.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;52.0;1
13;n_T9;287.0;318.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;-52.0;0
14;n_T10;292.0;323.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;1;1;52.0;1
15;n_T11;297.0;328.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1;-52.0;0
16;n_T12;301.0;332.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;2;2;52.0;1
17;n_T13;305.0;336.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-52.0;0
18;n_T14;309.0;340.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;1;1;54.0;1
19;n_T15;313.0;344.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-52.0;0
20;n_T16;317.0;348.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;2;2;52.0;1
21;n_T17;321.0;352.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-50.0;0
22;n_T18;325.0;356.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;2;2;52.0;1
23;n_T19;329.0;360.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;1;1;-50.0;0
24;n_T20;333.0;364.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;2;2;56.0;1
25;n_T21;337.0;368.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-50.0;0
26;n_T22;341.0;372.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;2;2;56.0;1
27;n_T23;345.0;376.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-46.0;0
28;n_T24;349.0;380.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;1;1;56.0;1
29;n_T25;353.0;384.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-46.0;0
30;n_T26;357.0;388.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;2;2;56.0;1
31;n_T27;361.0;392.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;2;2;-46.0;0
32;n_T28;365.0;396.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;2;2;56.0;1
33;n_T29;369.0;400.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;2;2;-46.0;0
34;n_T30;373.0;404.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;3;3;64.0;1
35;n_T31;377.0;408.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;4;3;-34.0;0
36;n_T32;381.0;412.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;62.0;1
37;n_T33;385.0;416.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-36.0;0
38;n_T34;389.0;420.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;60.0;1
39;n_T35;393.0;424.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-34.0;0
40;n_T36;397.0;428.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;54.0;1
41;n_T37;401.0;432.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-24.0;0
42;n_T38;405.0;436.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;56.0;1
43;n_T39;409.0;440.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-26.0;0
44;n_T40;413.0;444.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;70.0;1
45;n_T41;417.0;448.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;5;5;5;4;-12.0;0
