;src;dst;cost;energy;travel_time;waiting_time;delta_time;line_i;line_j;idx_src;idx_dst;c_stand;energy_stand;t_e;n_e;t_s;n_s;rg_id;rg
0;o_D0;n_T0;60.0;4725.0;15;0;15;0;410;0;4;0.5172413793103449;0.04725;0.0;n601;240.0;n3300440;1.0;1.0
1;o_D1;n_T0;52.0;4095.0;13;0;13;0;410;2;4;0.4482758620689655;0.04095;0.0;n601b;240.0;n3300440;1.0;1.0
2;o_D0;n_T1;84.0;6615.0;21;0;21;0;411;0;5;0.7241379310344828;0.06615;0.0;n601;300.0;n601b;1.0;2.0
3;n_T0;n_T1;58.0;7395.0;0;29;29;410;411;4;5;0.5;0.07395;271.0;n601b;300.0;n601b;1.0;2.0
4;o_D1;n_T1;0.0;0.0;0;0;0;0;411;2;5;0.0;0.0;0.0;n601b;300.0;n601b;1.0;2.0
5;w_H0_P1;n_T1;52.0;4095.0;13;0;15;0;411;278;5;0.4482758620689655;0.04095;285.0;n3300440;300.0;n601b;1.0;1.0
6;w_H1_P1;n_T1;52.0;4095.0;13;0;15;0;411;442;5;0.4482758620689655;0.04095;285.0;n3300440;300.0;n601b;1.0;1.0
7;o_D0;n_T2;60.0;4725.0;15;0;15;0;410;0;6;0.5172413793103449;0.04725;0.0;n601;310.0;n3300440;2.0;3.0
8;n_T0;n_T2;104.0;11490.0;13;26;39;410;410;4;6;0.896551724137931;0.1149;271.0;n601b;310.0;n3300440;2.0;3.0
9;o_D1;n_T2;52.0;4095.0;13;0;13;0;410;2;6;0.4482758620689655;0.04095;0.0;n601b;310.0;n3300440;2.0;3.0
10;w_H0_P2;n_T2;0.0;0.0;0;0;10;0;410;280;6;0.0;0.0;300.0;n3300440;310.0;n3300440;1.0;1.0
11;w_H1_P2;n_T2;0.0;0.0;0;0;10;0;410;444;6;0.0;0.0;300.0;n3300440;310.0;n3300440;1.0;1.0
12;o_D0;n_T3;84.0;6615.0;21;0;21;0;411;0;7;0.7241379310344828;0.06615;0.0;n601;320.0;n601b;2.0;4.0
13;o_D1;n_T3;0.0;0.0;0;0;0;0;411;2;7;0.0;0.0;0.0;n601b;320.0;n601b;2.0;4.0
14;w_H0_P2;n_T3;52.0;4095.0;13;0;20;0;411;280;7;0.4482758620689655;0.04095;300.0;n3300440;320.0;n601b;1.0;3.0
15;w_H1_P2;n_T3;52.0;4095.0;13;0;20;0;411;444;7;0.4482758620689655;0.04095;300.0;n3300440;320.0;n601b;1.0;3.0
16;o_D0;n_T4;60.0;4725.0;15;0;15;0;410;0;8;0.5172413793103449;0.04725;0.0;n601;330.0;n3300440;3.0;5.0
17;o_D1;n_T4;52.0;4095.0;13;0;13;0;410;2;8;0.4482758620689655;0.04095;0.0;n601b;330.0;n3300440;3.0;5.0
18;w_H0_P4;n_T4;0.0;0.0;0;0;0;0;410;284;8;0.0;0.0;330.0;n3300440;330.0;n3300440;1.0;1.0
19;w_H1_P4;n_T4;0.0;0.0;0;0;0;0;410;448;8;0.0;0.0;330.0;n3300440;330.0;n3300440;1.0;1.0
