;src;dst;cost;energy;travel_time;waiting_time;delta_time;line_i;line_j;idx_src;idx_dst;c_stand;energy_stand;t_e;n_e;t_s;n_s;rg_id;rg
0;o_D0;n_T0;60.0;4725.0;15;0;15;0;410;0;4;0.5172413793103449;0.04725;0.0;n601;241.0;n3300440;1.0;1.0
1;o_D1;n_T0;52.0;4095.0;13;0;13;0;410;2;4;0.4482758620689655;0.04095;0.0;n601b;241.0;n3300440;1.0;1.0
2;o_D0;n_T1;84.0;6615.0;21;0;21;0;411;0;5;0.7241379310344828;0.06615;0.0;n601;246.0;n601b;1.0;2.0
3;o_D1;n_T1;0.0;0.0;0;0;0;0;411;2;5;0.0;0.0;0.0;n601b;246.0;n601b;1.0;2.0
4;o_D0;n_T2;60.0;4725.0;15;0;15;0;410;0;6;0.5172413793103449;0.04725;0.0;n601;251.0;n3300440;2.0;3.0
5;o_D1;n_T2;52.0;4095.0;13;0;13;0;410;2;6;0.4482758620689655;0.04095;0.0;n601b;251.0;n3300440;2.0;3.0
6;o_D0;n_T3;84.0;6615.0;21;0;21;0;411;0;7;0.7241379310344828;0.06615;0.0;n601;256.0;n601b;2.0;4.0
7;o_D1;n_T3;0.0;0.0;0;0;0;0;411;2;7;0.0;0.0;0.0;n601b;256.0;n601b;2.0;4.0
8;o_D0;n_T4;60.0;4725.0;15;0;15;0;410;0;8;0.5172413793103449;0.04725;0.0;n601;261.0;n3300440;3.0;5.0
9;o_D1;n_T4;52.0;4095.0;13;0;13;0;410;2;8;0.4482758620689655;0.04095;0.0;n601b;261.0;n3300440;3.0;5.0
10;o_D0;n_T5;84.0;6615.0;21;0;21;0;411;0;9;0.7241379310344828;0.06615;0.0;n601;266.0;n601b;3.0;6.0
11;o_D1;n_T5;0.0;0.0;0;0;0;0;411;2;9;0.0;0.0;0.0;n601b;266.0;n601b;3.0;6.0
12;o_D0;n_T6;60.0;4725.0;15;0;15;0;410;0;10;0.5172413793103449;0.04725;0.0;n601;271.0;n3300440;4.0;7.0
13;o_D1;n_T6;52.0;4095.0;13;0;13;0;410;2;10;0.4482758620689655;0.04095;0.0;n601b;271.0;n3300440;4.0;7.0
14;w_H0_P0;n_T6;0.0;0.0;0;0;1;0;410;804;10;0.0;0.0;270.0;n3300440;271.0;n3300440;1.0;1.0
15;w_H1_P0;n_T6;0.0;0.0;0;0;1;0;410;968;10;0.0;0.0;270.0;n3300440;271.0;n3300440;1.0;1.0
16;o_D0;n_T7;84.0;6615.0;21;0;21;0;411;0;11;0.7241379310344828;0.06615;0.0;n601;276.0;n601b;4.0;8.0
17;n_T0;n_T7;8.0;7395.0;0;4;4;410;411;4;11;0.06896551724137931;0.07395;272.0;n601b;276.0;n601b;1.0;1.0
18;o_D1;n_T7;0.0;0.0;0;0;0;0;411;2;11;0.0;0.0;0.0;n601b;276.0;n601b;4.0;8.0
19;o_D0;n_T8;60.0;4725.0;15;0;15;0;410;0;12;0.5172413793103449;0.04725;0.0;n601;281.0;n3300440;5.0;9.0
20;o_D1;n_T8;52.0;4095.0;13;0;13;0;410;2;12;0.4482758620689655;0.04095;0.0;n601b;281.0;n3300440;5.0;9.0
21;n_T1;n_T8;8.0;7395.0;0;4;4;411;410;5;12;0.06896551724137931;0.07395;277.0;n3300440;281.0;n3300440;1.0;1.0
22;w_H0_P0;n_T8;0.0;0.0;0;0;11;0;410;804;12;0.0;0.0;270.0;n3300440;281.0;n3300440;2.0;2.0
23;w_H1_P0;n_T8;0.0;0.0;0;0;11;0;410;968;12;0.0;0.0;270.0;n3300440;281.0;n3300440;2.0;2.0
24;o_D0;n_T9;84.0;6615.0;21;0;21;0;411;0;13;0.7241379310344828;0.06615;0.0;n601;286.0;n601b;5.0;10.0
25;n_T0;n_T9;28.0;7395.0;0;14;14;410;411;4;13;0.2413793103448276;0.07395;272.0;n601b;286.0;n601b;2.0;3.0
26;o_D1;n_T9;0.0;0.0;0;0;0;0;411;2;13;0.0;0.0;0.0;n601b;286.0;n601b;5.0;10.0
27;n_T2;n_T9;8.0;7395.0;0;4;4;410;411;6;13;0.06896551724137931;0.07395;282.0;n601b;286.0;n601b;1.0;1.0
28;w_H0_P0;n_T9;52.0;4095.0;13;0;16;0;411;804;13;0.4482758620689655;0.04095;270.0;n3300440;286.0;n601b;1.0;4.0
29;w_H1_P0;n_T9;52.0;4095.0;13;0;16;0;411;968;13;0.4482758620689655;0.04095;270.0;n3300440;286.0;n601b;1.0;4.0
30;o_D0;n_T10;60.0;4725.0;15;0;15;0;410;0;14;0.5172413793103449;0.04725;0.0;n601;291.0;n3300440;6.0;11.0
31;n_T0;n_T10;64.0;11490.0;13;6;19;410;410;4;14;0.5517241379310345;0.1149;272.0;n601b;291.0;n3300440;2.0;4.0
32;o_D1;n_T10;52.0;4095.0;13;0;13;0;410;2;14;0.4482758620689655;0.04095;0.0;n601b;291.0;n3300440;6.0;11.0
33;n_T1;n_T10;28.0;7395.0;0;14;14;411;410;5;14;0.2413793103448276;0.07395;277.0;n3300440;291.0;n3300440;3.0;3.0
34;n_T3;n_T10;8.0;7395.0;0;4;4;411;410;7;14;0.06896551724137931;0.07395;287.0;n3300440;291.0;n3300440;1.0;1.0
35;w_H0_P1;n_T10;0.0;0.0;0;0;6;0;410;806;14;0.0;0.0;285.0;n3300440;291.0;n3300440;1.0;1.0
36;w_H1_P1;n_T10;0.0;0.0;0;0;6;0;410;970;14;0.0;0.0;285.0;n3300440;291.0;n3300440;1.0;1.0
37;o_D0;n_T11;84.0;6615.0;21;0;21;0;411;0;15;0.7241379310344828;0.06615;0.0;n601;296.0;n601b;6.0;12.0
38;n_T0;n_T11;48.0;7395.0;0;24;24;410;411;4;15;0.41379310344827586;0.07395;272.0;n601b;296.0;n601b;3.0;5.0
39;o_D1;n_T11;0.0;0.0;0;0;0;0;411;2;15;0.0;0.0;0.0;n601b;296.0;n601b;6.0;12.0
40;n_T1;n_T11;64.0;11490.0;13;6;19;411;411;5;15;0.5517241379310345;0.1149;277.0;n3300440;296.0;n601b;1.0;4.0
41;n_T2;n_T11;28.0;7395.0;0;14;14;410;411;6;15;0.2413793103448276;0.07395;282.0;n601b;296.0;n601b;2.0;2.0
42;n_T4;n_T11;8.0;7395.0;0;4;4;410;411;8;15;0.06896551724137931;0.07395;292.0;n601b;296.0;n601b;1.0;1.0
43;w_H0_P0;n_T11;52.0;4095.0;13;0;26;0;411;804;15;0.4482758620689655;0.04095;270.0;n3300440;296.0;n601b;2.0;5.0
44;w_H1_P0;n_T11;52.0;4095.0;13;0;26;0;411;968;15;0.4482758620689655;0.04095;270.0;n3300440;296.0;n601b;2.0;5.0
45;o_D0;n_T12;60.0;4725.0;15;0;15;0;410;0;16;0.5172413793103449;0.04725;0.0;n601;300.0;n3300440;7.0;13.0
46;n_T0;n_T12;82.0;11490.0;13;15;28;410;410;4;16;0.7068965517241379;0.1149;272.0;n601b;300.0;n3300440;3.0;6.0
47;o_D1;n_T12;52.0;4095.0;13;0;13;0;410;2;16;0.4482758620689655;0.04095;0.0;n601b;300.0;n3300440;7.0;13.0
48;n_T1;n_T12;46.0;7395.0;0;23;23;411;410;5;16;0.39655172413793105;0.07395;277.0;n3300440;300.0;n3300440;4.0;5.0
49;n_T2;n_T12;62.0;11490.0;13;5;18;410;410;6;16;0.5344827586206896;0.1149;282.0;n601b;300.0;n3300440;1.0;3.0
