;src;dst;cost;energy;travel_time;waiting_time;delta_time;line_i;line_j;idx_src;idx_dst;c_stand;energy_stand;t_e;n_e;t_s;n_s;rg_id;rg
0;o_D0;n_T0;60.0;4725.0;15;0;15;0;410;0;4;0.5172413793103449;0.04725;0.0;n601;241.0;n3300440;1.0;1.0
1;o_D1;n_T0;52.0;4095.0;13;0;13;0;410;2;4;0.4482758620689655;0.04095;0.0;n601b;241.0;n3300440;1.0;1.0
2;o_D0;n_T1;84.0;6615.0;21;0;21;0;411;0;5;0.7241379310344828;0.06615;0.0;n601;248.0;n601b;1.0;2.0
3;o_D1;n_T1;0.0;0.0;0;0;0;0;411;2;5;0.0;0.0;0.0;n601b;248.0;n601b;1.0;2.0
4;o_D0;n_T2;60.0;4725.0;15;0;15;0;410;0;6;0.5172413793103449;0.04725;0.0;n601;255.0;n3300440;2.0;3.0
5;o_D1;n_T2;52.0;4095.0;13;0;13;0;410;2;6;0.4482758620689655;0.04095;0.0;n601b;255.0;n3300440;2.0;3.0
6;o_D0;n_T3;84.0;6615.0;21;0;21;0;411;0;7;0.7241379310344828;0.06615;0.0;n601;262.0;n601b;2.0;4.0
7;o_D1;n_T3;0.0;0.0;0;0;0;0;411;2;7;0.0;0.0;0.0;n601b;262.0;n601b;2.0;4.0
8;o_D0;n_T4;60.0;4725.0;15;0;15;0;410;0;8;0.5172413793103449;0.04725;0.0;n601;269.0;n3300440;3.0;5.0
9;o_D1;n_T4;52.0;4095.0;13;0;13;0;410;2;8;0.4482758620689655;0.04095;0.0;n601b;269.0;n3300440;3.0;5.0
10;o_D0;n_T5;84.0;6615.0;21;0;21;0;411;0;9;0.7241379310344828;0.06615;0.0;n601;276.0;n601b;3.0;6.0
11;n_T0;n_T5;8.0;7395.0;0;4;4;410;411;4;9;0.06896551724137931;0.07395;272.0;n601b;276.0;n601b;1.0;1.0
12;o_D1;n_T5;0.0;0.0;0;0;0;0;411;2;9;0.0;0.0;0.0;n601b;276.0;n601b;3.0;6.0
13;o_D0;n_T6;60.0;4725.0;15;0;15;0;410;0;10;0.5172413793103449;0.04725;0.0;n601;283.0;n3300440;4.0;7.0
14;o_D1;n_T6;52.0;4095.0;13;0;13;0;410;2;10;0.4482758620689655;0.04095;0.0;n601b;283.0;n3300440;4.0;7.0
15;n_T1;n_T6;8.0;7395.0;0;4;4;411;410;5;10;0.06896551724137931;0.07395;279.0;n3300440;283.0;n3300440;1.0;1.0
16;w_H0_P0;n_T6;0.0;0.0;0;0;13;0;410;753;10;0.0;0.0;270.0;n3300440;283.0;n3300440;1.0;1.0
17;w_H1_P0;n_T6;0.0;0.0;0;0;13;0;410;917;10;0.0;0.0;270.0;n3300440;283.0;n3300440;1.0;1.0
18;o_D0;n_T7;84.0;6615.0;21;0;21;0;411;0;11;0.7241379310344828;0.06615;0.0;n601;290.0;n601b;4.0;8.0
19;n_T0;n_T7;36.0;7395.0;0;18;18;410;411;4;11;0.3103448275862069;0.07395;272.0;n601b;290.0;n601b;2.0;3.0
20;o_D1;n_T7;0.0;0.0;0;0;0;0;411;2;11;0.0;0.0;0.0;n601b;290.0;n601b;4.0;8.0
21;n_T2;n_T7;8.0;7395.0;0;4;4;410;411;6;11;0.06896551724137931;0.07395;286.0;n601b;290.0;n601b;1.0;1.0
22;w_H0_P0;n_T7;52.0;4095.0;13;0;20;0;411;753;11;0.4482758620689655;0.04095;270.0;n3300440;290.0;n601b;1.0;3.0
23;w_H1_P0;n_T7;52.0;4095.0;13;0;20;0;411;917;11;0.4482758620689655;0.04095;270.0;n3300440;290.0;n601b;1.0;3.0
24;o_D0;n_T8;60.0;4725.0;15;0;15;0;410;0;12;0.5172413793103449;0.04725;0.0;n601;297.0;n3300440;5.0;9.0
25;n_T0;n_T8;76.0;11490.0;13;12;25;410;410;4;12;0.6551724137931034;0.1149;272.0;n601b;297.0;n3300440;2.0;4.0
26;o_D1;n_T8;52.0;4095.0;13;0;13;0;410;2;12;0.4482758620689655;0.04095;0.0;n601b;297.0;n3300440;5.0;9.0
27;n_T1;n_T8;36.0;7395.0;0;18;18;411;410;5;12;0.3103448275862069;0.07395;279.0;n3300440;297.0;n3300440;3.0;3.0
28;n_T3;n_T8;8.0;7395.0;0;4;4;411;410;7;12;0.06896551724137931;0.07395;293.0;n3300440;297.0;n3300440;1.0;1.0
29;w_H0_P1;n_T8;0.0;0.0;0;0;12;0;410;755;12;0.0;0.0;285.0;n3300440;297.0;n3300440;1.0;1.0
30;w_H1_P1;n_T8;0.0;0.0;0;0;12;0;410;919;12;0.0;0.0;285.0;n3300440;297.0;n3300440;1.0;1.0
31;o_D0;n_T9;84.0;6615.0;21;0;21;0;411;0;13;0.7241379310344828;0.06615;0.0;n601;301.0;n601b;5.0;10.0
32;n_T0;n_T9;58.0;7395.0;0;29;29;410;411;4;13;0.5;0.07395;272.0;n601b;301.0;n601b;3.0;5.0
33;o_D1;n_T9;0.0;0.0;0;0;0;0;411;2;13;0.0;0.0;0.0;n601b;301.0;n601b;5.0;10.0
34;n_T1;n_T9;70.0;11490.0;13;9;22;411;411;5;13;0.603448275862069;0.1149;279.0;n3300440;301.0;n601b;1.0;4.0
35;n_T2;n_T9;30.0;7395.0;0;15;15;410;411;6;13;0.25862068965517243;0.07395;286.0;n601b;301.0;n601b;2.0;3.0
36;n_T4;n_T9;2.0;7395.0;0;1;1;410;411;8;13;0.017241379310344827;0.07395;300.0;n601b;301.0;n601b;1.0;1.0
37;w_H0_P1;n_T9;52.0;4095.0;13;0;16;0;411;755;13;0.4482758620689655;0.04095;285.0;n3300440;301.0;n601b;1.0;3.0
38;w_H1_P1;n_T9;52.0;4095.0;13;0;16;0;411;919;13;0.4482758620689655;0.04095;285.0;n3300440;301.0;n601b;1.0;3.0
39;o_D0;n_T10;60.0;4725.0;15;0;15;0;410;0;14;0.5172413793103449;0.04725;0.0;n601;305.0;n3300440;7.0;11.0
40;n_T0;n_T10;92.0;11490.0;13;20;33;410;410;4;14;0.7931034482758621;0.1149;272.0;n601b;305.0;n3300440;4.0;6.0
41;o_D1;n_T10;52.0;4095.0;13;0;13;0;410;2;14;0.4482758620689655;0.04095;0.0;n601b;305.0;n3300440;7.0;11.0
42;n_T1;n_T10;52.0;7395.0;0;26;26;411;410;5;14;0.4482758620689655;0.07395;279.0;n3300440;305.0;n3300440;5.0;5.0
43;n_T2;n_T10;64.0;11490.0;13;6;19;410;410;6;14;0.5517241379310345;0.1149;286.0;n601b;305.0;n3300440;3.0;4.0
44;n_T3;n_T10;24.0;7395.0;0;12;12;411;410;7;14;0.20689655172413793;0.07395;293.0;n3300440;305.0;n3300440;4.0;4.0
45;w_H0_P2;n_T10;0.0;0.0;0;0;5;0;410;757;14;0.0;0.0;300.0;n3300440;305.0;n3300440;2.0;2.0
46;w_H1_P2;n_T10;0.0;0.0;0;0;5;0;410;921;14;0.0;0.0;300.0;n3300440;305.0;n3300440;2.0;2.0
47;o_D0;n_T11;84.0;6615.0;21;0;21;0;411;0;15;0.7241379310344828;0.06615;0.0;n601;309.0;n601b;6.0;12.0
48;n_T0;n_T11;74.0;7395.0;0;37;37;410;411;4;15;0.6379310344827587;0.07395;272.0;n601b;309.0;n601b;4.0;7.0
49;o_D1;n_T11;0.0;0.0;0;0;0;0;411;2;15;0.0;0.0;0.0;n601b;309.0;n601b;6.0;12.0
