;name;t_s;t_e;n_s;n_e;type;o;k;n;w;c;d;s_n601;s_n601b;s_n3300440;s_n3400167;e_n601;e_n601b;e_n3300440;e_n3400167;nb_dep_10;nb_dep_id_10;nb_fin_10;nb_fin_id_10;pi_value;class
0;o_D0;0.0;0.0;n601;n601;o;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.0;0
1;k_D0;1485.0;1485.0;n601;n601;k;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.0;0
2;o_D1;0.0;0.0;n601b;n601b;o;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.0;0
3;k_D1;1485.0;1485.0;n601b;n601b;k;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.0;0
4;n_T0;241.0;272.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;52.0;1
5;n_T1;247.0;278.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;-52.0;0
6;n_T2;253.0;284.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;52.0;1
7;n_T3;259.0;290.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;-52.0;0
8;n_T4;265.0;296.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;52.0;1
9;n_T5;271.0;302.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;-52.0;0
10;n_T6;277.0;308.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;52.0;1
11;n_T7;283.0;314.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;-52.0;0
12;n_T8;289.0;320.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;52.0;1
13;n_T9;295.0;326.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;-52.0;0
14;n_T10;300.0;331.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;1;1;52.0;1
15;n_T11;304.0;335.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-52.0;0
16;n_T12;308.0;339.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;52.0;1
17;n_T13;312.0;343.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;2;2;-52.0;0
18;n_T14;316.0;347.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;2;2;52.0;1
19;n_T15;320.0;351.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;1;1;-52.0;0
20;n_T16;324.0;355.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;54.0;1
21;n_T17;328.0;359.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-52.0;0
22;n_T18;332.0;363.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;2;2;52.0;1
23;n_T19;336.0;367.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;1;1;-50.0;0
24;n_T20;340.0;371.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;2;2;54.0;1
25;n_T21;344.0;375.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;2;2;-50.0;0
26;n_T22;348.0;379.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;2;1;1;54.0;1
27;n_T23;352.0;383.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;2;1;1;-50.0;0
28;n_T24;356.0;387.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;4;3;2;2;54.0;1
29;n_T25;360.0;391.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;2;2;-50.0;0
30;n_T26;364.0;395.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;2;2;62.0;1
31;n_T27;368.0;399.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;2;2;-50.0;0
32;n_T28;372.0;403.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;3;3;62.0;1
33;n_T29;376.0;407.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;4;3;-40.0;0
34;n_T30;380.0;411.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;62.0;1
35;n_T31;384.0;415.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-40.0;0
36;n_T32;388.0;419.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;62.0;1
37;n_T33;392.0;423.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-40.0;0
38;n_T34;396.0;427.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;60.0;1
39;n_T35;400.0;431.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-40.0;0
40;n_T36;404.0;435.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;5;4;4;4;52.0;1
41;n_T37;408.0;439.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;4;4;5;4;-30.0;0
42;n_T38;412.0;443.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;6;5;4;4;60.0;1
43;n_T39;416.0;447.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;5;5;5;4;-30.0;0
44;n_T40;420.0;451.0;n3300440;n601b;n;0;0;1;0;0;0;0;0;1;0;0;1;0;0;8;6;5;5;60.0;1
45;n_T41;424.0;455.0;n601b;n3300440;n;0;0;1;0;0;0;0;1;0;0;0;0;1;0;5;5;6;5;970.0;1
