;src;dst;cost;energy;travel_time;waiting_time;delta_time;line_i;line_j;idx_src;idx_dst;c_stand;energy_stand;t_e;n_e;t_s;n_s;rg_id;rg
0;o_D0;n_T0;60.0;4725.0;15;0;15;0;410;0;4;0.5172413793103449;0.04725;0.0;n601;243.0;n3300440;1.0;1.0
1;o_D1;n_T0;52.0;4095.0;13;0;13;0;410;2;4;0.4482758620689655;0.04095;0.0;n601b;243.0;n3300440;1.0;1.0
2;o_D0;n_T1;84.0;6615.0;21;0;21;0;411;0;5;0.7241379310344828;0.06615;0.0;n601;257.0;n601b;1.0;2.0
3;o_D1;n_T1;0.0;0.0;0;0;0;0;411;2;5;0.0;0.0;0.0;n601b;257.0;n601b;1.0;2.0
4;o_D0;n_T2;60.0;4725.0;15;0;15;0;410;0;6;0.5172413793103449;0.04725;0.0;n601;271.0;n3300440;2.0;3.0
5;o_D1;n_T2;52.0;4095.0;13;0;13;0;410;2;6;0.4482758620689655;0.04095;0.0;n601b;271.0;n3300440;2.0;3.0
6;w_H0_P0;n_T2;0.0;0.0;0;0;1;0;410;526;6;0.0;0.0;270.0;n3300440;271.0;n3300440;1.0;1.0
7;w_H1_P0;n_T2;0.0;0.0;0;0;1;0;410;690;6;0.0;0.0;270.0;n3300440;271.0;n3300440;1.0;1.0
8;o_D0;n_T3;84.0;6615.0;21;0;21;0;411;0;7;0.7241379310344828;0.06615;0.0;n601;285.0;n601b;2.0;4.0
9;n_T0;n_T3;22.0;7395.0;0;11;11;410;411;4;7;0.1896551724137931;0.07395;274.0;n601b;285.0;n601b;1.0;1.0
10;o_D1;n_T3;0.0;0.0;0;0;0;0;411;2;7;0.0;0.0;0.0;n601b;285.0;n601b;2.0;4.0
11;w_H0_P0;n_T3;52.0;4095.0;13;0;15;0;411;526;7;0.4482758620689655;0.04095;270.0;n3300440;285.0;n601b;1.0;2.0
12;w_H1_P0;n_T3;52.0;4095.0;13;0;15;0;411;690;7;0.4482758620689655;0.04095;270.0;n3300440;285.0;n601b;1.0;2.0
13;o_D0;n_T4;60.0;4725.0;15;0;15;0;410;0;8;0.5172413793103449;0.04725;0.0;n601;299.0;n3300440;3.0;5.0
14;n_T0;n_T4;76.0;11490.0;13;12;25;410;410;4;8;0.6551724137931034;0.1149;274.0;n601b;299.0;n3300440;1.0;2.0
15;o_D1;n_T4;52.0;4095.0;13;0;13;0;410;2;8;0.4482758620689655;0.04095;0.0;n601b;299.0;n3300440;3.0;5.0
